Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2016-12-25, Ravens, 122, 26, 246, 44, 30, 7, 95, 0, 1, 22, 17, 9, 1, 0, 2077, 27, Steelers, 127, 22, 279, 33, 24, 4, 45, 0, 2, 23, 7, 3, 0, 0, 1523, 31
2016-12-25, Bengals, 50, 19, 244, 41, 28, 6, 60, 0, 1, 15, 16, 7, 1, 1, 1734, 10, Texans, 95, 24, 155, 29, 18, 3, 25, 0, 0, 17, 14, 4, 0, 0, 1866, 12
2016-12-26, Broncos, 63, 14, 183, 43, 17, 9, 70, 2, 1, 14, 15, 4, 2, 1, 1319, 10, Chiefs, 238, 37, 246, 37, 26, 8, 65, 0, 1, 23, 17, 9, 0, 0, 2281, 33
2017-01-01, Patriots, 120, 29, 276, 34, 25, 7, 64, 0, 0, 22, 12, 7, 0, 0, 1882, 35, Dolphins, 75, 23, 205, 34, 24, 9, 73, 1, 1, 16, 12, 7, 0, 0, 1718, 14
2017-01-01, Browns, 231, 33, 206, 40, 29, 5, 37, 3, 1, 27, 15, 8, 0, 0, 2334, 24, Steelers, 69, 28, 243, 37, 24, 9, 43, 0, 1, 21, 14, 3, 2, 2, 1989, 27
2017-01-01, Panthers, 128, 32, 207, 32, 18, 4, 45, 0, 3, 18, 15, 4, 2, 2, 1944, 16, Buccaneers, 112, 25, 188, 35, 20, 5, 30, 1, 1, 18, 12, 4, 0, 0, 1656, 17
2017-01-01, Cardinals, 84, 24, 260, 42, 22, 4, 51, 0, 2, 21, 14, 4, 2, 1, 1678, 44, Rams, 52, 22, 71, 28, 17, 9, 61, 1, 2, 9, 14, 2, 2, 1, 1922, 6
2017-01-01, Bears, 183, 37, 140, 20, 13, 6, 49, 3, 2, 19, 9, 2, 2, 1, 1788, 10, Vikings, 124, 28, 250, 34, 25, 2, 15, 0, 1, 21, 12, 6, 1, 0, 1812, 38
2017-01-01, Ravens, 72, 16, 263, 51, 33, 4, 41, 0, 2, 22, 16, 8, 3, 1, 1758, 10, Bengals, 153, 38, 218, 28, 18, 2, 20, 0, 0, 25, 8, 1, 0, 0, 1842, 27
2017-01-01, Cowboys, 69, 21, 126, 29, 16, 5, 35, 0, 2, 15, 12, 5, 0, 0, 1458, 13, Eagles, 114, 30, 232, 43, 27, 4, 61, 0, 0, 24, 14, 6, 1, 0, 2142, 27
2017-01-01, Texans, 46, 22, 243, 48, 26, 6, 35, 1, 0, 20, 15, 3, 6, 4, 1748, 17, Titans, 103, 29, 133, 26, 16, 7, 50, 0, 1, 16, 15, 9, 0, 0, 1852, 24
2017-01-01, Chiefs, 103, 31, 262, 28, 21, 4, 19, 0, 1, 26, 12, 8, 0, 0, 1848, 37, Chargers, 129, 26, 269, 38, 22, 10, 50, 0, 2, 26, 10, 3, 2, 2, 1752, 27
2017-01-01, Giants, 161, 40, 171, 27, 17, 5, 42, 0, 0, 17, 17, 6, 1, 0, 2152, 19, Redskins, 38, 15, 246, 35, 22, 5, 42, 1, 2, 16, 12, 4, 0, 0, 1448, 10
2017-01-01, Bills, 68, 28, 162, 31, 15, 0, 0, 2, 1, 14, 16, 6, 1, 0, 1713, 10, Jets, 127, 30, 202, 30, 20, 2, 15, 0, 0, 18, 13, 4, 2, 0, 1887, 30
2017-01-01, Saints, 132, 23, 341, 50, 29, 6, 70, 0, 1, 26, 16, 7, 3, 3, 1815, 32, Falcons, 142, 22, 323, 36, 27, 9, 63, 0, 0, 25, 11, 6, 0, 0, 1785, 38
2017-01-01, Jaguars, 182, 30, 288, 39, 25, 8, 54, 2, 0, 23, 14, 4, 0, 0, 1776, 20, Colts, 94, 22, 290, 41, 24, 4, 35, 1, 1, 24, 10, 2, 1, 1, 1824, 24
2017-01-01, Seahawks, 87, 25, 289, 38, 23, 4, 34, 0, 0, 18, 12, 3, 1, 0, 1774, 25, 49ers, 62, 31, 191, 22, 17, 4, 25, 2, 0, 14, 11, 2, 3, 2, 1826, 23
2017-01-01, Raiders, 57, 16, 164, 32, 20, 13, 125, 2, 1, 11, 11, 2, 1, 0, 1475, 6, Broncos, 143, 40, 206, 27, 17, 5, 43, 0, 1, 18, 15, 5, 3, 1, 2125, 24
2017-01-02, Packers, 153, 31, 295, 39, 27, 10, 75, 0, 0, 28, 13, 7, 0, 0, 2049, 31, Lions, 76, 21, 332, 41, 26, 5, 30, 0, 1, 24, 12, 5, 0, 0, 1551, 24
2017-01-07, Lions, 49, 15, 182, 32, 18, 7, 68, 0, 0, 13, 11, 2, 2, 0, 1401, 6, Seahawks, 177, 38, 210, 30, 23, 6, 40, 0, 0, 24, 16, 9, 2, 2, 2199, 26
2017-01-07, Raiders, 64, 21, 139, 45, 18, 8, 63, 0, 3, 16, 16, 2, 2, 1, 1591, 14, Texans, 123, 44, 168, 25, 14, 7, 65, 0, 0, 19, 15, 4, 0, 0, 2009, 27
2017-01-08, Dolphins, 52, 21, 253, 36, 29, 6, 64, 2, 1, 18, 14, 6, 4, 2, 1922, 12, Steelers, 179, 35, 188, 18, 13, 6, 60, 0, 2, 19, 9, 4, 0, 0, 1678, 30
2017-01-08, Giants, 70, 17, 295, 44, 23, 3, 42, 1, 1, 15, 16, 5, 1, 1, 1529, 13, Packers, 75, 25, 331, 40, 25, 2, 21, 0, 0, 23, 14, 5, 2, 1, 2071, 38
2017-01-14, Seahawks, 101, 21, 208, 30, 17, 7, 40, 0, 2, 17, 11, 5, 0, 0, 1601, 20, Falcons, 99, 29, 323, 37, 26, 2, 10, 0, 0, 28, 12, 6, 0, 0, 1999, 36
2017-01-14, Texans, 105, 23, 180, 40, 23, 5, 75, 0, 3, 14, 16, 3, 0, 0, 1950, 16, Patriots, 98, 27, 279, 38, 18, 5, 50, 1, 2, 20, 14, 5, 0, 0, 1650, 34
2017-01-15, Packers, 87, 17, 326, 43, 28, 3, 22, 0, 1, 27, 11, 6, 0, 0, 1786, 34, Cowboys, 138, 24, 291, 38, 24, 6, 50, 0, 1, 25, 11, 6, 0, 0, 1814, 31
2017-01-15, Steelers, 171, 34, 218, 31, 20, 4, 53, 0, 1, 20, 15, 7, 0, 0, 2053, 18, Chiefs, 61, 14, 166, 34, 20, 6, 60, 1, 1, 16, 9, 2, 2, 2, 1547, 16
2017-01-22, Steelers, 54, 20, 314, 47, 31, 3, 19, 1, 1, 22, 15, 9, 1, 0, 1714, 17, Patriots, 57, 27, 374, 42, 32, 2, 10, 0, 0, 26, 17, 11, 0, 0, 1886, 36
2017-01-22, Packers, 99, 17, 268, 45, 27, 6, 63, 1, 1, 24, 10, 4, 2, 2, 1581, 21, Falcons, 101, 30, 392, 38, 27, 4, 31, 0, 0, 30, 13, 10, 0, 0, 2019, 44
2017-02-05, Patriots, 104, 25, 442, 63, 43, 4, 23, 1, 1, 37, 14, 7, 1, 1, 2431, 34, Falcons, 104, 18, 240, 23, 17, 9, 65, 1, 0, 17, 8, 1, 0, 0, 1407, 28
