Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2013-12-22, Vikings, 115, 17, 94, 27, 13, 5, 40, 1, 3, 10, 9, 0, 2, 0, 1228, 14, Bengals, 81, 37, 345, 38, 27, 6, 55, 1, 0, 24, 14, 8, 2, 1, 2372, 42
2013-12-22, Cowboys, 95, 23, 214, 27, 17, 6, 42, 1, 1, 16, 10, 4, 2, 2, 1573, 24, Redskins, 100, 28, 197, 36, 21, 8, 44, 0, 1, 17, 16, 7, 1, 0, 2027, 23
2013-12-22, Raiders, 59, 17, 206, 36, 20, 12, 73, 1, 1, 14, 13, 4, 2, 1, 1518, 13, Chargers, 148, 37, 196, 29, 19, 3, 24, 2, 1, 24, 11, 6, 0, 0, 2082, 26
2013-12-23, Falcons, 61, 20, 341, 48, 37, 5, 37, 0, 2, 25, 15, 8, 1, 1, 1828, 24, 49ers, 199, 30, 180, 21, 13, 7, 45, 0, 0, 20, 9, 4, 0, 0, 1772, 34
2013-12-29, Texans, 65, 22, 223, 34, 22, 5, 55, 2, 2, 19, 10, 4, 0, 0, 1665, 10, Titans, 151, 36, 160, 24, 15, 7, 76, 0, 1, 17, 14, 4, 0, 0, 1935, 16
2013-12-29, Bills, 169, 35, 224, 29, 16, 6, 54, 0, 0, 19, 13, 4, 3, 0, 1633, 20, Patriots, 267, 43, 115, 24, 14, 4, 31, 0, 1, 24, 13, 4, 0, 0, 1967, 34
2013-12-29, Chiefs, 143, 37, 189, 30, 21, 1, 5, 0, 0, 22, 14, 6, 1, 0, 2076, 24, Chargers, 186, 36, 219, 33, 22, 4, 22, 0, 1, 19, 17, 9, 1, 1, 2228, 27
2013-12-29, Panthers, 134, 29, 149, 27, 15, 4, 38, 1, 1, 16, 15, 7, 0, 0, 1534, 21, Falcons, 76, 20, 231, 40, 28, 5, 56, 0, 1, 20, 16, 7, 1, 1, 2066, 20
2013-12-29, 49ers, 83, 23, 292, 34, 21, 4, 20, 0, 0, 19, 13, 3, 1, 0, 1660, 23, Cardinals, 83, 22, 399, 49, 28, 3, 30, 1, 1, 19, 15, 4, 4, 3, 1940, 20
2013-12-29, Redskins, 91, 23, 160, 49, 19, 3, 30, 2, 2, 12, 20, 5, 3, 1, 1701, 6, Giants, 122, 35, 156, 32, 12, 3, 20, 1, 2, 14, 14, 3, 0, 0, 1899, 20
2013-12-29, Rams, 13, 18, 145, 30, 21, 12, 87, 0, 2, 11, 11, 2, 0, 0, 1580, 9, Seahawks, 111, 36, 158, 23, 15, 7, 65, 0, 0, 20, 13, 4, 1, 1, 2020, 27
2013-12-29, Buccaneers, 75, 18, 215, 42, 22, 8, 78, 0, 1, 18, 13, 3, 3, 1, 1548, 17, Saints, 98, 30, 370, 31, 24, 9, 94, 0, 0, 21, 13, 7, 2, 1, 2052, 42
2013-12-29, Lions, 63, 22, 182, 33, 22, 6, 52, 0, 0, 14, 15, 5, 0, 0, 1957, 13, Vikings, 174, 20, 171, 33, 20, 4, 25, 1, 1, 19, 11, 3, 0, 0, 1643, 14
2013-12-29, Ravens, 47, 14, 175, 50, 30, 6, 56, 0, 3, 17, 15, 4, 2, 0, 1563, 17, Bengals, 111, 30, 281, 36, 21, 10, 76, 0, 4, 21, 13, 7, 0, 0, 2037, 34
2013-12-29, Jets, 154, 42, 220, 28, 18, 5, 36, 0, 0, 22, 15, 6, 0, 0, 1944, 20, Dolphins, 92, 22, 204, 40, 20, 5, 38, 0, 3, 18, 13, 6, 1, 0, 1656, 7
2013-12-29, Jaguars, 42, 16, 308, 51, 30, 5, 50, 1, 1, 19, 14, 3, 5, 3, 1580, 10, Colts, 80, 28, 299, 41, 29, 2, 10, 0, 0, 23, 16, 8, 1, 1, 2020, 30
2013-12-29, Eagles, 137, 34, 229, 27, 17, 6, 50, 1, 0, 21, 13, 5, 1, 0, 1783, 24, Cowboys, 56, 18, 358, 46, 30, 1, 5, 1, 2, 21, 11, 3, 2, 1, 1817, 22
2013-12-29, Packers, 160, 34, 313, 39, 25, 1, 15, 0, 2, 25, 18, 9, 3, 3, 2109, 33, Bears, 121, 24, 224, 24, 15, 5, 40, 1, 1, 17, 10, 5, 0, 0, 1491, 28
2013-12-29, Browns, 79, 20, 214, 41, 23, 3, 30, 1, 1, 15, 15, 6, 3, 0, 1783, 7, Steelers, 120, 29, 172, 31, 19, 2, 15, 0, 2, 17, 12, 5, 0, 0, 1817, 20
2013-12-29, Broncos, 124, 29, 334, 41, 34, 6, 56, 0, 0, 28, 15, 9, 0, 0, 2129, 34, Raiders, 64, 20, 191, 38, 21, 2, 10, 1, 0, 17, 13, 5, 1, 0, 1471, 14
2014-01-04, Saints, 185, 36, 249, 30, 20, 7, 85, 0, 2, 26, 13, 7, 0, 0, 2093, 26, Eagles, 80, 22, 176, 33, 23, 4, 38, 0, 0, 17, 12, 3, 2, 2, 1507, 24
2014-01-04, Chiefs, 150, 32, 363, 46, 30, 2, 15, 1, 0, 30, 16, 9, 1, 0, 2253, 44, Colts, 100, 19, 436, 45, 29, 4, 19, 1, 3, 28, 8, 4, 1, 1, 1347, 45
2014-01-05, 49ers, 167, 30, 214, 30, 16, 2, 10, 0, 1, 22, 12, 6, 1, 1, 1746, 23, Packers, 124, 31, 157, 26, 17, 3, 20, 0, 0, 18, 11, 3, 1, 1, 1854, 20
2014-01-05, Chargers, 196, 40, 122, 16, 12, 5, 28, 0, 0, 16, 12, 4, 0, 0, 1768, 27, Bengals, 113, 25, 326, 51, 29, 4, 38, 2, 2, 27, 12, 3, 3, 1, 1832, 10
2014-01-11, Colts, 69, 21, 317, 41, 20, 4, 42, 0, 4, 16, 15, 6, 1, 1, 1500, 22, Patriots, 234, 46, 185, 25, 13, 4, 35, 0, 0, 23, 18, 11, 1, 0, 2100, 43
2014-01-11, Saints, 108, 26, 309, 43, 24, 8, 69, 1, 0, 25, 12, 3, 3, 1, 1830, 15, Seahawks, 174, 35, 103, 18, 9, 6, 52, 0, 0, 13, 14, 5, 0, 0, 1770, 23
2014-01-12, 49ers, 126, 34, 189, 30, 15, 5, 40, 0, 0, 21, 14, 6, 1, 0, 1795, 23, Panthers, 93, 24, 232, 25, 16, 8, 73, 0, 2, 18, 10, 6, 1, 0, 1805, 10
2014-01-12, Chargers, 65, 18, 194, 27, 18, 8, 63, 0, 0, 13, 12, 4, 1, 1, 1473, 17, Broncos, 133, 34, 230, 36, 25, 6, 50, 1, 1, 26, 13, 9, 0, 0, 2127, 24
2014-01-19, 49ers, 161, 28, 147, 24, 14, 7, 65, 1, 2, 16, 11, 3, 2, 2, 1712, 17, Seahawks, 115, 29, 193, 25, 16, 8, 66, 1, 0, 14, 14, 5, 3, 1, 1888, 23
2014-01-19, Patriots, 64, 16, 256, 38, 24, 2, 15, 0, 0, 19, 12, 6, 2, 1, 1456, 16, Broncos, 107, 28, 400, 43, 32, 4, 34, 0, 0, 27, 13, 7, 1, 1, 2144, 26
2014-02-02, Seahawks, 135, 29, 206, 26, 18, 10, 104, 0, 0, 17, 12, 7, 2, 0, 1913, 43, Broncos, 27, 14, 279, 49, 34, 5, 44, 2, 2, 18, 13, 6, 3, 0, 1687, 8
