Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2010-12-26, Giants, 90, 21, 296, 33, 17, 5, 45, 2, 4, 16, 12, 4, 1, 1, 1379, 17, Packers, 119, 35, 396, 37, 25, 3, 31, 1, 0, 27, 13, 6, 0, 0, 2221, 45
2010-12-26, Titans, 57, 16, 213, 37, 14, 9, 74, 0, 2, 16, 12, 3, 1, 0, 1256, 14, Chiefs, 152, 40, 306, 36, 25, 7, 84, 1, 1, 23, 18, 9, 0, 0, 2344, 34
2010-12-27, Saints, 72, 24, 296, 49, 35, 8, 92, 0, 2, 23, 17, 8, 0, 0, 2195, 17, Falcons, 75, 22, 140, 29, 15, 1, 10, 2, 0, 14, 12, 3, 0, 0, 1405, 14
2010-12-28, Vikings, 161, 31, 176, 26, 17, 5, 74, 1, 0, 21, 13, 6, 0, 0, 1821, 24, Eagles, 107, 22, 224, 43, 25, 12, 62, 2, 1, 24, 11, 4, 1, 1, 1779, 14
2011-01-02, Bills, 37, 18, 125, 26, 12, 3, 15, 2, 4, 6, 12, 4, 0, 0, 1465, 7, Jets, 276, 50, 112, 15, 8, 3, 25, 0, 1, 17, 16, 8, 0, 0, 2135, 38
2011-01-02, Raiders, 209, 37, 135, 26, 16, 10, 77, 1, 0, 21, 13, 6, 1, 0, 2008, 31, Chiefs, 115, 29, 86, 36, 13, 5, 39, 0, 2, 17, 18, 7, 2, 0, 1592, 10
2011-01-02, Jaguars, 198, 35, 124, 25, 12, 2, 15, 1, 1, 23, 10, 1, 3, 3, 1848, 17, Texans, 244, 37, 253, 22, 18, 5, 48, 0, 0, 22, 11, 5, 1, 0, 1752, 34
2011-01-02, Vikings, 74, 24, 137, 32, 20, 3, 25, 0, 1, 16, 14, 6, 0, 0, 1748, 13, Lions, 107, 27, 250, 39, 28, 5, 33, 1, 1, 22, 15, 9, 0, 0, 1852, 20
2011-01-02, Steelers, 100, 30, 318, 30, 21, 3, 25, 0, 0, 24, 13, 8, 1, 1, 1994, 41, Browns, 43, 17, 182, 43, 21, 6, 46, 0, 3, 17, 17, 6, 3, 3, 1606, 9
2011-01-02, Panthers, 137, 19, 154, 34, 19, 10, 97, 1, 1, 12, 13, 3, 1, 0, 1470, 10, Falcons, 99, 32, 253, 38, 26, 4, 20, 1, 0, 24, 11, 4, 2, 0, 2130, 31
2011-01-02, Dolphins, 44, 16, 206, 37, 16, 5, 40, 1, 1, 16, 13, 4, 1, 0, 1421, 7, Patriots, 181, 45, 321, 29, 17, 5, 72, 1, 0, 24, 17, 11, 2, 0, 2179, 38
2011-01-02, Cardinals, 78, 22, 201, 53, 30, 8, 43, 0, 2, 19, 20, 9, 3, 0, 1968, 7, 49ers, 100, 25, 262, 29, 15, 5, 25, 0, 0, 16, 11, 2, 0, 0, 1632, 38
2011-01-02, Rams, 47, 15, 137, 36, 19, 6, 46, 0, 1, 10, 14, 2, 1, 0, 1515, 6, Seahawks, 141, 35, 192, 36, 22, 7, 70, 1, 0, 19, 15, 4, 0, 0, 2085, 16
2011-01-02, Buccaneers, 84, 24, 233, 27, 21, 7, 54, 2, 0, 18, 10, 3, 1, 1, 1743, 23, Saints, 106, 22, 199, 41, 24, 5, 45, 2, 1, 20, 16, 8, 0, 0, 1857, 13
2011-01-02, Chargers, 164, 31, 283, 37, 21, 3, 32, 0, 1, 20, 18, 7, 1, 1, 2062, 33, Broncos, 146, 29, 191, 36, 16, 5, 45, 0, 2, 18, 14, 5, 3, 1, 1538, 28
2011-01-02, Bears, 110, 20, 117, 39, 21, 6, 46, 0, 2, 13, 16, 5, 1, 0, 1840, 3, Packers, 60, 23, 224, 28, 19, 4, 30, 1, 1, 14, 11, 2, 0, 0, 1760, 10
2011-01-02, Cowboys, 159, 34, 113, 27, 11, 6, 45, 1, 0, 14, 16, 5, 2, 1, 1750, 14, Eagles, 121, 28, 123, 36, 18, 4, 40, 1, 3, 14, 16, 4, 1, 0, 1850, 13
2011-01-02, Giants, 82, 32, 243, 29, 17, 2, 24, 0, 1, 14, 16, 5, 0, 0, 1940, 17, Redskins, 67, 20, 318, 44, 26, 4, 25, 3, 1, 20, 12, 3, 2, 0, 1660, 14
2011-01-02, Bengals, 90, 31, 305, 45, 32, 4, 49, 3, 2, 20, 17, 7, 2, 0, 2082, 7, Ravens, 98, 27, 101, 19, 14, 7, 45, 1, 1, 10, 11, 2, 0, 0, 1518, 13
2011-01-02, Titans, 51, 24, 290, 39, 28, 7, 58, 1, 0, 17, 15, 6, 1, 1, 1877, 20, Colts, 101, 25, 257, 41, 27, 5, 25, 1, 0, 24, 11, 4, 0, 0, 1723, 23
2011-01-08, Jets, 169, 38, 184, 31, 18, 3, 15, 0, 1, 23, 15, 8, 0, 0, 1987, 17, Colts, 93, 27, 219, 26, 18, 2, 10, 0, 0, 16, 13, 6, 0, 0, 1613, 16
2011-01-08, Saints, 77, 22, 397, 60, 39, 7, 39, 1, 0, 32, 13, 6, 1, 0, 1921, 36, Seahawks, 150, 24, 265, 35, 22, 6, 39, 0, 1, 19, 14, 6, 0, 0, 1679, 41
2011-01-09, Packers, 138, 32, 171, 27, 18, 2, 15, 2, 0, 20, 13, 8, 0, 0, 1920, 21, Eagles, 81, 21, 271, 36, 20, 7, 50, 0, 1, 18, 13, 5, 1, 1, 1680, 16
2011-01-09, Ravens, 142, 40, 248, 34, 25, 2, 20, 2, 0, 26, 17, 9, 1, 1, 2504, 30, Chiefs, 108, 19, 53, 18, 9, 5, 40, 2, 3, 8, 8, 1, 2, 0, 1096, 7
2011-01-15, Ravens, 35, 18, 91, 30, 16, 6, 74, 2, 1, 12, 12, 5, 1, 0, 1532, 24, Steelers, 71, 31, 192, 32, 19, 9, 93, 2, 0, 21, 14, 7, 1, 1, 2068, 31
2011-01-15, Packers, 96, 31, 346, 36, 31, 6, 65, 1, 0, 28, 12, 8, 0, 0, 2299, 48, Falcons, 45, 14, 149, 29, 20, 7, 32, 2, 2, 15, 10, 3, 2, 1, 1301, 21
2011-01-16, Seahawks, 34, 12, 242, 46, 26, 3, 20, 0, 0, 18, 14, 3, 0, 0, 1370, 24, Bears, 176, 45, 261, 29, 15, 8, 71, 0, 1, 21, 18, 10, 2, 1, 2230, 35
2011-01-16, Jets, 120, 29, 194, 25, 16, 3, 35, 0, 0, 14, 13, 6, 0, 0, 1504, 28, Patriots, 113, 28, 259, 45, 29, 6, 44, 0, 1, 26, 14, 5, 2, 0, 2096, 21
2011-01-23, Packers, 120, 32, 236, 30, 17, 6, 40, 0, 2, 23, 11, 2, 0, 0, 2044, 21, Bears, 83, 24, 218, 38, 19, 9, 89, 0, 3, 17, 13, 1, 2, 1, 1556, 14
2011-01-23, Jets, 70, 22, 219, 33, 20, 6, 50, 1, 0, 17, 14, 5, 3, 2, 1519, 19, Steelers, 166, 43, 121, 19, 10, 4, 25, 0, 2, 23, 11, 6, 1, 0, 2081, 24
2011-02-06, Steelers, 126, 23, 261, 40, 25, 6, 55, 1, 2, 19, 13, 7, 1, 0, 2005, 25, Packers, 50, 13, 288, 39, 24, 7, 67, 0, 0, 15, 13, 6, 0, 0, 1595, 31
